,subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business,max_val,max_cat,count
374,arts councils,0.0017153304070234,0.0006443304009735,0.0013529140269383,0.001214558025822,0.0013851711992174,0.0034614508040249,0.0003993106074631,0.0020304471254348,0.0001212207353091,0.0025201616808772,0.0015159850008785,0.0009902506135404,0.0025717741809785,0.9662358164787292,0.0033320076763629,0.0021338013466447,0.0067205498926341,0.0013977297348901,0.0691972821950912,0.000781379349064,0.9662358164787292,arts,160
375,arts groups,0.0004670165071729,0.0004088102432433,0.0003093358827754,0.0010145023697987,0.0007426193915307,0.0061037498526275,0.0002522812283132,0.0030326810665428,7.468662806786597e-05,0.004881961736828,0.0005949874757789,0.0004130617599003,0.0011414410546422,0.9735402464866638,0.0015882493462413,0.0024968602228909,0.0014369129203259,0.0014721903717145,0.0516621433198452,0.0003084399504587,0.9735402464866638,arts,160
376,arts programs,0.0004369219823274,0.0003932724939659,0.0003503608459141,0.0013002600753679,0.0009173186845146,0.0015757649671286,0.0001691196521278,0.0009081057505682,7.966863631736487e-05,0.0016603302210569,0.0006047924398444,0.0002754157176241,0.0009084354969672,0.9815815091133118,0.0009513305849395,0.0041874423623085,0.0011394661851227,0.0008881597896106,0.0447459705173969,0.0002174346591345,0.9815815091133118,arts,34
377,asbestos,0.0282403752207756,0.0002959640696644,0.0003594442678149,0.0001675715757301,0.0024012648500502,0.0025507945101708,0.0002902619598899,0.0160952564328908,0.0009071851964108,0.0004512648156378,0.0005448884330689,0.0005876045906916,0.0040225046686828,0.000264833390247,0.0008346607792191,5.463766501634382e-05,0.0018625770462676,0.0004913633456453,0.0001514584873802,0.0066112685017287,0.0282403752207756,housing,5
378,ash trees,8.723302016733214e-05,9.722982213133946e-05,0.0003399701090529,8.011872705537826e-05,0.0013985702535137,0.0002608049835544,0.0001281754957744,0.0038101198151707,0.0004143827827647,0.0020208449568599,0.0028962148353457,0.0002049469767371,0.0436170287430286,0.0310232788324356,0.0003247282875236,0.0001770705421222,0.0038902412634342,0.0002064362488454,0.0055937054567039,0.00020324223442,0.0436170287430286,safety,218
379,assault,0.0025581414811313,0.0057861013337969,0.0041109775193035,0.0154567947611212,0.0096795139834284,0.0012685552937909,0.0006527737132273,0.0045753801241517,0.0120903849601745,0.0547337420284748,0.0677642524242401,0.0155934309586882,0.0001130540913436,0.0019092293223366,0.0003536730073392,4.513438398134895e-05,0.0260665193200111,0.000576585473027,0.002336669480428,0.0021644209045916,0.0677642524242401,climate,54
380,assessment,0.2900567054748535,0.0332476906478405,0.0413184128701686,0.0157626420259475,0.1291984319686889,0.001367398770526,0.0543086193501949,0.0875634625554084,0.0003598084149416,0.1515891700983047,0.206893116235733,0.2038117051124572,0.2488318532705307,0.0791021585464477,0.0320846587419509,0.0780645236372947,0.4063414931297302,0.2162161916494369,0.1720578819513321,0.2704998850822449,0.4063414931297302,cost of living,92
381,assessment appeals,0.0979163497686386,0.012044888921082,0.0302345640957355,0.0094014890491962,0.0566745363175869,0.0042465198785066,0.0066119455732405,0.1174331456422805,0.0002934863441623,0.1118040308356285,0.1973569393157959,0.0706429034471511,0.1612946987152099,0.0756460428237915,0.0167807154357433,0.0395909249782562,0.2151132524013519,0.1038033291697502,0.1295360326766967,0.1383513510227203,0.2151132524013519,cost of living,43
382,assessment complaints,0.0611832626163959,0.0048155332915484,0.0250243134796619,0.004114388488233,0.0223378967493772,0.0067830281332135,0.0077653550542891,0.0379664525389671,0.0130568211898207,0.0589055567979812,0.085826389491558,0.0295775588601827,0.054682295769453,0.0063569243066012,0.0119323963299393,0.0039404495619237,0.1915506422519683,0.1259580701589584,0.0057481871917843,0.0531582981348037,0.1915506422519683,cost of living,43
383,assessment information services,0.0039045738521963,0.0020878268405795,0.0091438582167029,0.0018215359887108,0.0055582826025784,0.000382639846066,0.0028556771576404,0.0142344497144222,9.75601506070234e-05,0.0235332734882831,0.0918093547224998,0.0020336147863417,0.0677514895796775,0.0006705226842314,0.0009961514733731,0.0130135286599397,0.0615016035735607,0.0546273998916149,0.062186561524868,0.072531908750534,0.0918093547224998,climate,2
384,assessment reconsideration,0.199188694357872,0.0152481459081172,0.0274864304810762,0.0099052907899022,0.1068836897611618,0.0013872616691514,0.0048654871061444,0.0690715238451957,0.0003978192980866,0.0942320972681045,0.1798178553581237,0.140732005238533,0.0976000353693962,0.0862720608711242,0.0122952507808804,0.0326861627399921,0.2405030578374862,0.1963942945003509,0.0957172960042953,0.4144659638404846,0.4144659638404846,business,43
385,assessment records,0.0297011043876409,0.0034728480968624,0.0175298973917961,0.0029681343585252,0.0288779530674219,0.0015519558219239,0.0033410803880542,0.0637967064976692,0.0001155043282778,0.0676829740405082,0.0979795977473259,0.0324869193136692,0.1694614589214325,0.0099046900868415,0.0032184042502194,0.0261471420526504,0.1249313056468963,0.2534971237182617,0.1467311084270477,0.2913388907909393,0.2913388907909393,business,14
386,assessment review,0.1439959704875946,0.0136382179334759,0.0353593565523624,0.0064003779552876,0.0748754814267158,0.000833319616504,0.0042277607135474,0.0343611277639865,0.0001291327644139,0.1186325624585151,0.1318236291408538,0.1448521316051483,0.1320783793926239,0.0269212368875741,0.0109505923464894,0.0330937094986438,0.1794381588697433,0.1787371337413787,0.1276860386133194,0.296514481306076,0.296514481306076,business,43
387,assessment rolls,0.0152464769780635,0.0034193745814263,0.01183248963207,0.0037148729898035,0.0184696707874536,0.002765588928014,0.0049144234508275,0.0440189093351364,0.0003348776372149,0.0706122294068336,0.1128388866782188,0.0708933919668197,0.1819990873336792,0.0132382921874523,0.0057067074812948,0.0248988475650548,0.2070757001638412,0.0744256824254989,0.0984128415584564,0.5879089832305908,0.5879089832305908,business,14
388,assessment services,0.004393539391458,0.0017207552446052,0.011433626525104,0.0016859309980645,0.0045764190144836,0.0002415851340629,0.0017451421590521,0.0073642912320792,0.000116063405585,0.0086556430906057,0.0635960027575492,0.0020517599768936,0.0392411388456821,0.0010247873142361,0.0013350658118724,0.012284917756915,0.0152607206255197,0.3388263285160064,0.0639587640762329,0.0773469433188438,0.3388263285160064,healthcare,2
389,asset disposal,0.0001493241288699,0.0120986336842179,0.0002008433657465,0.0050210249610245,0.0003499369777273,9.66213337960653e-05,0.000248782656854,0.001214915071614,0.000302419939544,0.0010588110890239,0.0015397910028696,0.0021612730342894,0.005893109831959,0.0003638215712271,6.068536822567694e-05,0.000689726031851,0.0004306155024096,0.0001690649951342,0.0670773610472679,0.1190140098333358,0.1190140098333358,business,108
390,assets,0.407490074634552,0.1932694166898727,0.0137485414743423,0.047239888459444,0.2382777333259582,0.336367130279541,0.1620199084281921,0.37213996052742,0.0010073446901515,0.3311775028705597,0.2714312672615051,0.4955576658248901,0.3560251593589782,0.4963177144527435,0.1452046781778335,0.1691859513521194,0.2545576393604278,0.2706030011177063,0.7691407799720764,0.4969065189361572,0.7691407799720764,equity,71
391,assistive devices,0.0310320742428302,0.0773471295833587,0.0037772958166897,0.0021844722796231,0.0357083268463611,0.026102690026164,0.0348173752427101,0.2575365304946899,0.0002878862142097,0.0324139632284641,0.0747530087828636,0.0592265613377094,0.3287226259708404,0.0168738700449466,0.0497747808694839,0.0494443699717521,0.0085901543498039,0.2214213758707046,0.043167445808649,0.038374900817871,0.3287226259708404,safety,8
392,assumption of services,0.0258200988173484,0.004786932375282,0.0186437368392944,0.0014531734632328,0.0573796331882476,0.0053891744464635,0.0451796390116214,0.3992519080638885,0.0003369696787558,0.0117510724812746,0.0330418348312377,0.175435408949852,0.3574807941913605,0.0109279314056038,0.1393880695104599,0.0317058116197586,0.0061777881346642,0.4007090926170349,0.013257386162877,0.3340695202350616,0.4007090926170349,healthcare,276
393,at risk neighbourhoods,0.6289504766464233,0.0144336763769388,0.0443881601095199,0.0096274083480238,0.0002161365846404,0.0059716808609664,0.0109276240691542,0.0130489934235811,0.0111510874703526,0.0157682243734598,0.053325105458498,0.003445669542998,0.0018516102572903,0.0012655052123591,0.0011601087171584,0.0015098438598215,0.1094382852315902,0.0005441216635517,0.0135647896677255,0.0004112494934815,0.6289504766464233,housing,57
394,at risk youth,0.2730871737003326,0.0277723893523216,0.0529334135353565,0.0014062082627788,0.0385633632540702,0.041797537356615,0.0034849317744374,0.3118032813072204,0.0045369821600615,0.0367728769779205,0.0404910258948802,0.0021150913089513,0.0036915980745106,0.0656543523073196,0.339564710855484,0.0083981733769178,0.0164567790925502,0.0059064519591629,0.1007399186491966,0.0001806403597583,0.339564710855484,childcare,46
395,athletes,9.83757563517429e-05,0.0301658548414707,4.341225576354191e-05,0.0001064683674485,0.0001259354467038,0.0001062052542692,8.363552478840575e-05,0.0006160186021588,5.090024205856025e-05,0.0164052490144968,0.0002311623247805,8.552613144274801e-05,0.0032430882565677,0.8745080828666687,5.715583756682463e-05,0.0002409133012406,0.0009388774633407,0.0001654693769523,0.0113942390307784,0.0001147731745732,0.8745080828666687,arts,9
396,athletics,4.479838389670476e-05,0.0010011793347075,3.781364284805022e-05,0.000104224505776,8.154313400154933e-05,3.233296956750564e-05,4.83953881484922e-05,0.0001327665377175,3.8420937926275656e-05,0.072929061949253,8.249515667557716e-05,8.66764530655928e-05,0.0001427792594768,0.1452875137329101,3.5446082620183006e-05,9.450146899325772e-05,0.0003452397650107,5.38753520231694e-05,0.0057676238939166,5.810115180793218e-05,0.1452875137329101,arts,2
397,atmosphere,0.009850381873548,0.0030886689200997,0.0019790984224528,0.0015346481231972,0.0014015908818691,0.0016366519266739,0.0014595582615584,0.0381568670272827,0.0009219723287969,0.0954794809222221,0.6056339144706726,0.0366060584783554,0.1314134001731872,0.0057435329072177,0.0023772011045366,0.0266971793025732,0.0582131147384643,0.0029207989573478,0.0939653441309928,0.0179231185466051,0.6056339144706726,climate,18
398,atmospheric phenomena,0.0001670700585236,0.0001792700059013,0.0003994074068032,0.0002249950484838,0.0002207570360042,0.0003208506386727,0.0007334497058764,0.6397156715393066,0.0056920773349702,0.0084360567852854,0.6404014229774475,0.0002646358334459,0.0042242910712957,0.0002123470330843,0.0001044776654453,0.0008793049491941,0.0003635000612121,0.0001020959462039,0.0102553684264421,0.0002585471083875,0.6404014229774475,climate,23
399,attendant-operated carparks,0.0564628615975379,0.0002720286138355,9.357179806102069e-05,0.0005137677653692,0.9777069687843324,0.0148377362638711,0.0027976345736533,0.0746002346277237,0.0064563145861029,0.0256833247840404,0.0031267125159502,0.9367951154708862,0.8154086470603943,0.0016366662457585,0.0016124801477417,0.0068378313444554,0.0067048077471554,0.00042822866817,0.115235611796379,0.712956964969635,0.9777069687843324,parks,4
400,attractions,0.006941445171833,0.1257751882076263,0.0003611514403019,0.029076974838972,0.1860731840133667,0.0258153602480888,0.0123604079708457,0.1374663263559341,0.0003046944621019,0.0431356355547905,0.0161040648818016,0.0041593960486352,0.001554075977765,0.4316973984241485,0.0216321367770433,0.0317196138203144,0.0025867249350994,0.0172517709434032,0.0460012592375278,0.0100817158818244,0.4316973984241485,arts,76
401,auctions,0.1280532330274582,0.0568472146987915,0.0050258319824934,0.0157123040407896,0.0595639646053314,0.0705708414316177,0.024799695238471,0.0931847915053367,0.0014585225144401,0.1630932688713073,0.0490794330835342,0.1915354430675506,0.1243122518062591,0.8853132724761963,0.0056586195714771,0.053013902157545,0.1891177892684936,0.0645691081881523,0.3248004615306854,0.9013858437538148,0.9013858437538148,business,120
402,audible pedestrian signals,0.0013427784433588,0.0003221787919756,0.0027814130298793,0.000468617741717,0.0258548557758331,0.0009860662976279,0.003109646262601,0.1095807626843452,0.8283743858337402,0.0013563043903559,0.0028995443135499,0.6660643815994263,0.9733143448829652,0.0027344233822077,0.0007669115439057,0.0097805131226778,0.0339496023952961,0.0002674100687727,0.0594549439847469,0.0010162168182432,0.9733143448829652,safety,4
403,audio,0.5504564046859741,0.1751793175935745,0.1474668085575103,0.0781048014760017,0.2431337237358093,0.4529293179512024,0.2353895902633667,0.5591980814933777,0.1844135820865631,0.3219441771507263,0.3215920925140381,0.4350815713405609,0.4946944415569305,0.2361060082912445,0.2125435471534729,0.2488918304443359,0.4322324097156524,0.3553478121757507,0.3527943193912506,0.5857775211334229,0.5857775211334229,business,7
404,audio recording,0.3619663417339325,0.0931774526834487,0.0809780061244964,0.0634659305214881,0.1825564205646515,0.0620665289461612,0.1491625756025314,0.4258598983287811,0.0174756124615669,0.2968682646751404,0.2540436387062073,0.274518072605133,0.3751799166202545,0.0341884084045887,0.0694574564695358,0.2130507677793502,0.4208009839057922,0.2476459741592407,0.3181939423084259,0.4571256339550018,0.4571256339550018,business,7
405,audio tapes,0.0648970976471901,0.0028447739314287,0.0163369365036487,0.0065742866136133,0.0140499658882617,0.0625068247318267,0.0176141876727342,0.3212104737758636,0.0107467826455831,0.0364044979214668,0.0388556383550167,0.0094751622527837,0.1346282511949539,0.0235324203968048,0.0199373997747898,0.0523778088390827,0.0863733440637588,0.0594541318714618,0.1126245707273483,0.15937539935112,0.3212104737758636,transit,7
406,audiologists,0.0002802060334943,0.000161072181072,0.0002212946128565,0.0001743025204632,0.0003121453046333,0.0002523282601032,0.0002179794100811,0.0130123132839798,0.5495848655700684,0.0008091675117611,0.0002774592430796,0.0002809755096677,0.0169450081884861,0.0005485650035552,0.0002208204532507,0.0006040651351213,0.0030666505917906,0.0008208624203689,0.0130371460691094,0.0013419305905699,0.5495848655700684,noise,7
407,auditorium,0.0011572457151487,0.0006705251871608,0.0021183479111641,0.0039352779276669,0.0002850585442502,0.0052271094173192,0.0017472495092079,0.0627899765968322,0.075107418000698,0.0468709431588649,0.0146299516782164,0.6768957376480103,0.3047191500663757,0.0809775441884994,0.0001862580684246,0.0372627526521682,0.0908458977937698,0.0164439380168914,0.1510806530714035,0.1802767068147659,0.6768957376480103,infrastructure,504
408,auditors,0.0042595718987286,0.0012912687379866,0.0066798063926398,0.0009952379623427,0.0106631806120276,0.0022894237190485,0.0038666045293211,0.0450651124119758,0.0026212357915937,0.014298970811069,0.0257845856249332,0.0119093796238303,0.1001138985157013,0.0031305253505706,0.0007823758060112,0.0256376881152391,0.0766059681773185,0.0248378720134496,0.0783249363303184,0.1962309926748275,0.1962309926748275,business,3356
409,audits,0.165590152144432,0.0172493290156126,0.0144792720675468,0.0059579978697001,0.0484936013817787,0.0223031342029571,0.0252255294471979,0.1485214382410049,0.003642430761829,0.0563083700835704,0.0794616341590881,0.1165286898612976,0.2166114598512649,0.0119878640398383,0.009424103423953,0.0431068055331707,0.2139196693897247,0.1250253319740295,0.0583317838609218,0.4423436224460602,0.4423436224460602,business,1689
410,autism,0.0289180632680654,0.0004459335468709,6.360483530443162e-05,0.00016625734861,0.0096439961344003,0.001295015332289,0.0004611624171957,0.006455494556576,0.0008267872617579,0.0005173637764528,0.0001573737536091,0.0005161958397366,0.0002124497550539,0.0007910440326668,0.0005111470236442,3.4616310585988685e-05,0.0002904801804106,0.0055221035145223,0.0003521483158692,0.000180158574949,0.0289180632680654,housing,6
411,autisti,0.0066207628697156,0.0022038051392883,0.0012846061727032,0.0008495705551467,0.0105751501396298,0.0046868901699781,0.1116498485207557,0.0292553808540105,0.0032874192111194,0.0171110816299915,0.0097210612148046,0.967382550239563,0.4828630685806274,0.7809817790985107,0.0011380875948816,0.000306330359308,0.0671864822506904,0.0573209635913372,0.0382732525467872,0.0034305113367736,0.967382550239563,infrastructure,6
412,autistic disorder,0.1562835723161697,0.0011611947556957,0.0001508617860963,0.0003201417857781,0.0433759130537509,0.0007285343017429,0.0014146912144497,0.0559759736061096,0.0011004954576492,0.0038488812278956,0.0002809088327921,0.0006848107441328,0.0012361642438918,0.0006723942351527,0.0009147307719103,4.9864716856973246e-05,0.0003365990414749,0.0298795644193887,0.0008132898947224,0.0001822161721065,0.1562835723161697,housing,6
413,auto wrecker,0.0002619338338263,0.0115331942215561,0.0003888965293299,0.0006341822445392,0.0009871366200968,0.0005536709795705,0.0438154488801956,0.0040713739581406,0.0267670191824436,0.0046345428563654,0.0016041483031585,0.0196814592927694,0.0008706081425771,0.0002528164477553,4.767621067003347e-05,7.281829311978072e-05,0.0033318977802991,0.0001400478067807,0.0014238924486562,0.3124847412109375,0.3124847412109375,business,1
414,automated external defibrillator,0.0007570781745016,0.0002388010179856,0.0006571643752977,0.0009625757811591,0.045231856405735,0.0001255379756912,0.0026887080166488,0.0505090951919555,0.0001205496664624,0.0014880710514262,0.0013996065827086,0.1680892556905746,0.784686803817749,0.0011583233717828,0.0003102312621194,0.0004881961212959,0.0006459312862716,0.9476403594017028,0.0152104999870061,0.005935157649219,0.9476403594017028,healthcare,2
415,automated teller machines,0.0001496127661084,7.868995453463867e-05,6.218567432370037e-05,6.771700282115489e-05,0.0002081874408759,8.095219527604058e-05,0.000520724512171,0.0011091604828834,0.0003627780824899,0.0008259051828645,0.0027276475448161,0.0508564636111259,0.3316037058830261,0.0002238722518086,7.218612154247239e-05,0.0020565846934914,0.006032386329025,0.0007607517763972,0.0778283551335334,0.8656406402587891,0.8656406402587891,business,3
416,automobile body repair shops,7.08449661033228e-05,7.295828982023522e-05,3.30263574142009e-05,8.277704182546586e-05,0.0001454494922654,5.645580677082762e-05,0.0071783019229769,0.0048042335547506,0.0032661680597811,0.0004461502830963,0.0007810837705619,0.0004287548654247,0.0318229533731937,0.0003569735272321,3.316679794806987e-05,0.0006518065347336,0.0012167437234893,8.065481233643368e-05,0.0616906657814979,0.9752975702285768,0.9752975702285768,business,35
417,automobile collisions,0.0001155054123955,0.0001285582111449,5.945669181528501e-05,0.0001173167765955,0.0002828130091074,0.0001071836013579,0.90423184633255,0.0050245192833244,0.0004150455933995,0.001724528032355,0.0001681296707829,0.0004287719202693,0.4191043376922607,0.0001809027598937,5.732497447752394e-05,0.0003565715742297,0.0005101114511489,7.994434417923912e-05,0.0094958627596497,0.0017956813098862,0.90423184633255,traffic,26
418,automobiles,7.61376359150745e-05,0.0001074951724149,7.386086508631706e-05,6.113102426752448e-05,0.0003047221398446,0.0001045038734446,0.4946310818195343,0.185846209526062,0.0005197460995987,0.0002036369114648,0.0003579340118449,0.0004474651650525,0.7041870951652527,0.00016740198771,7.68133468227461e-05,0.000309827242745,0.0048868190497159,8.823608368402347e-05,0.0046186465770006,0.0019534796010702,0.7041870951652527,safety,46
419,avenue study,0.2395499050617218,0.0309360064566135,0.0018596234731376,0.0096097216010093,0.0349541492760181,0.0413087420165538,0.6038475632667542,0.3248187899589538,0.0003073267289437,0.073269747197628,0.0566991791129112,0.8006641864776611,0.1954037845134735,0.020885806530714,0.0014119932893663,0.0478286743164062,0.1563361585140228,0.0301337279379367,0.1462344080209732,0.0155651001259684,0.8006641864776611,infrastructure,57
420,awards,0.152001067996025,0.0274071097373962,0.0026240607257932,0.0097921388223767,0.0747310295701026,0.104952372610569,0.0165984760969877,0.1563375145196914,0.0002005357528105,0.2367644160985946,0.0870311930775642,0.2751697301864624,0.2905771434307098,0.8869104981422424,0.0275037344545125,0.1094779074192047,0.040053192526102,0.1804583072662353,0.2021250426769256,0.1083709374070167,0.8869104981422424,arts,418
421,awareness programs,0.0639945566654205,0.0283724684268236,0.0505999401211738,0.0160881001502275,0.088769145309925,0.0072603328153491,0.0419752225279808,0.1281581372022628,0.003241213504225,0.1575299203395843,0.1286684274673462,0.0071591013111174,0.3220362067222595,0.025179011747241,0.0585824623703956,0.0369481481611728,0.0920270085334777,0.1366616040468216,0.1140173524618148,0.007596886716783,0.3220362067222595,safety,70
422,babies,0.0332509689033031,0.0006122433114796,0.0001873645815066,0.0010745340259745,0.0053779701702296,0.0065209637396037,0.0002480140537954,0.0390817336738109,0.0032379901967942,0.0022897126618772,0.0005741917993873,0.0002861263928934,0.2001774311065673,0.027391280978918,0.9478506445884703,0.0022639990784227,0.008431052789092,0.0030726871918886,0.0236067231744527,0.0001291962398681,0.9478506445884703,childcare,14
423,baby car seats,0.0035982879344373,7.733512757113203e-05,2.9446242479025383e-05,7.191035547293723e-05,0.0003468633804004,0.0003014015965163,0.0002353391173528,0.0124957067891955,0.0144463395699858,0.0003729645395651,0.000497730099596,0.0003385946911294,0.9726560115814208,0.0008323327056132,0.9950144290924072,0.0001893335283966,0.0020672974642366,6.511633546324447e-05,0.0551152974367141,0.0004323179018683,0.9950144290924072,childcare,11
424,back alleys,0.0063074808567762,0.0061822696588933,0.1161249130964279,0.0016587151912972,0.0001876571332104,0.0042521213181316,0.0027723861858248,0.0849893242120742,0.0408072918653488,0.0045456155203282,0.0115056419745087,0.0095453476533293,0.711162805557251,0.0020858505740761,0.001376683707349,0.0004052897565998,0.1316987127065658,0.0003243811661377,0.0052012200467288,0.0063827666454017,0.711162805557251,safety,235
425,back flow preventer,0.047285858541727,0.0248250849545002,0.0075344294309616,0.00468510389328,0.1086386442184448,0.0183185581117868,0.8412023782730103,0.2551132142543793,0.0137479696422815,0.1962417960166931,0.2123936712741851,0.769268810749054,0.96518212556839,0.0229315180331468,0.0046822852455079,0.0117814000695943,0.0133065180853009,0.2335302680730819,0.075022391974926,0.5875952243804932,0.96518212556839,safety,16
426,back-water valves,0.0058374628424644,0.0007995601627044,0.0029436037875711,0.0015269482973963,0.0006121828337199,0.0197699163109064,0.0025128836277872,0.0477032288908958,0.0035878645721822,0.0066280914470553,0.0467441082000732,0.8316855430603027,0.7959305644035339,0.0045181540772318,0.0026102366391569,0.0041004652157425,0.0555856637656688,0.0096116652712225,0.0147107057273387,0.4393982291221618,0.8316855430603027,infrastructure,16
427,backflow prevention devices,0.0133487610146403,0.0016333331586793,0.0004246651078574,0.0008076216327026,0.024313224479556,0.0017068319721147,0.3687891662120819,0.0686633363366127,0.0066720824688673,0.0125225987285375,0.0134201850742101,0.1358234584331512,0.8791174292564392,0.0008753801812417,0.0013925957027822,0.0017296225996688,0.0018025273457169,0.0066418508067727,0.0208608191460371,0.099930427968502,0.8791174292564392,safety,16
428,background checks,0.1719701886177063,0.0235875509679317,0.005222940351814,0.0073013347573578,0.0455905161798,0.0367744378745555,0.0030740390066057,0.1138027533888816,0.0179253984242677,0.0909555405378341,0.0433735586702823,0.1117825135588646,0.6563131213188171,0.0343272872269153,0.0373938381671905,0.0406899526715278,0.0292191226035356,0.0928745865821838,0.090993545949459,0.2779504954814911,0.6563131213188171,safety,22
429,bacteria,0.0032169558107852,0.0001146282666013,0.0001148079536505,6.30198628641665e-05,0.0019859597086906,0.0001655593514442,0.0001034421220538,0.0073901223950088,5.9965281252516434e-05,0.0003486155765131,0.000152928289026,0.000270141463261,0.0002251216064905,0.0001498897036071,0.0006547493394464,3.3082957088481635e-05,0.0005917739472351,0.0007542723906226,0.0002442369877826,0.0002004314010264,0.0073901223950088,transit,1
430,bacteria levels (beach water),7.496992475353181e-05,0.0001064635944203,4.562757749226876e-05,0.0001538081414764,0.000114351096272,5.66114867979195e-05,6.487021164502949e-05,0.0007748575881123,5.999752465868369e-05,0.0001758285216055,0.000150420324644,0.0001677040563663,0.0154814375564455,0.0001458202023059,5.405918273027055e-05,6.721087993355468e-05,0.0001103080503526,7.459958578692749e-05,0.0014310824917629,0.000166421974427,0.0154814375564455,safety,1
431,bad smell,0.6293359994888306,0.105304516851902,0.0433111451566219,0.1357686221599578,0.1162854880094528,0.1989583075046539,0.0680055618286132,0.4580130279064178,0.0008846849668771,0.0053724697791039,0.0513782426714897,0.2287389785051345,0.001095131970942,0.0009551165858283,0.1453467905521392,0.0022184834815561,0.0218597706407308,0.066667191684246,0.0100292414426803,0.0352650620043277,0.6293359994888306,housing,18
432,badminton clubs,9.884931205306202e-05,0.0001300441363127,4.416080992086791e-05,0.0001042088406393,0.0001191710980492,0.0001262418809346,8.155009709298611e-05,0.0003559496835805,0.0003237414057366,0.0015351639594882,0.0002883758279494,0.0003207864356227,0.0016331983497366,0.0003505244676489,7.786129572195932e-05,0.0001391955302096,0.0004740403383038,7.393681880785152e-05,0.0077312272042036,0.0006925223278813,0.0077312272042036,equity,22
433,bag tags,0.5110653638839722,0.0007094610482454,0.0033555063419044,0.0025722766295075,0.0170399714261293,0.0444308742880821,0.0065105673857033,0.5350019931793213,0.0006019952124916,0.0084286760538816,0.039481233805418,0.0421780832111835,0.679286539554596,0.0215053539723157,0.0124030848965048,0.0210675578564405,0.1285738199949264,0.0417908057570457,0.051073882728815,0.4392799437046051,0.679286539554596,safety,2
434,bailiffs,0.0005097781540825,0.0006389380432665,0.0006193739827722,0.0003193139855284,0.0003214263124391,0.0002854094782378,0.0004626364680007,0.0051169730722904,0.0008924132562242,0.0004185035068076,0.0011425343109294,0.0003242477832827,0.3486012816429138,0.0004596966900862,0.0001414199214195,0.0016704810550436,0.0067600742913782,0.0002944059669971,0.0676062405109405,0.1499783545732498,0.3486012816429138,safety,5
435,bake shops,0.0001316055277129,0.0001311809319304,3.591022687032819e-05,0.0002517267712391,0.0001072757877409,0.0001213481082231,0.0002446936268825,0.0003409884229768,0.0005923669668845,0.0007951288716867,0.0006113717681728,0.0005050608888268,0.0051178280264139,0.0010352827375754,0.0001239006960531,0.000301161664538,0.0020173906814306,7.039234333205968e-05,0.018608670681715,0.9911755919456482,0.9911755919456482,business,35
436,baking,0.0003299455856904,0.0001710707874735,4.806529250345193e-05,0.0002161695301765,0.0001813724375097,0.0001830711989896,0.0001237368705915,0.0004596235812641,0.0001735683181323,0.017291760072112,0.0004066840338055,0.0008778620394878,0.0020324871875345,0.0085496129468083,0.0001115195118472,0.0004795634595211,0.0005270690307952,8.025547140277922e-05,0.0141222532838583,0.1549454629421234,0.1549454629421234,business,13
437,ball diamonds,0.0003978293098043,0.0001024355224217,0.0002941142884083,0.0001762320316629,0.0003218729107175,0.0342576242983341,0.0001581191609147,0.0595111809670925,0.0001880288182292,0.0037216208875179,0.0013505589449778,0.0004187381127849,0.0921298563480377,0.0216992814093828,0.0056807529181241,0.0035024285316467,0.0139373820275068,0.0043921303004026,0.0047078873030841,0.0607334412634372,0.0921298563480377,safety,15
438,ball hockey,8.427578723058105e-05,6.709763692924753e-05,7.334417750826105e-05,8.137934491969645e-05,0.0001783193729352,7.466225360985845e-05,7.816262223059312e-05,0.0002662796759977,0.0001142073524533,0.0003772085765376,0.0001547004794701,0.000111318018753,0.0012002703733742,7.72126077208668e-05,5.534728916245513e-05,0.0001104844122892,0.0010643686400726,4.5389879232971e-05,0.0030165747739374,0.0001603209238965,0.0030165747739374,equity,15
439,bank holidays,0.000672326888889,0.0021682572551071,0.0001446162059437,0.0036191318649798,0.0012217977782711,0.0006286269053816,0.0017543757567182,0.002114939270541,0.0108582163229584,0.0076408293098211,0.0027456074021756,0.0182500500231981,0.2431624829769134,0.0006663055974058,0.0042935484088957,0.0070697097107768,0.0058758994564414,0.000445327401394,0.0615093559026718,0.00315927923657,0.2431624829769134,safety,45
440,bank machines,8.696196891833097e-05,8.689588867127895e-05,5.699762550648302e-05,8.024014823604375e-05,9.10096860025078e-05,0.0004706314939539,0.0001266682083951,0.0004824821371585,0.0010622743284329,0.0007111443555913,0.00029415107565,0.2322156280279159,0.3546658456325531,6.517458677990362e-05,4.8533307563047856e-05,0.0001467344118282,0.0017747572856023,9.280761878471822e-05,0.008798936381936,0.8018201589584351,0.8018201589584351,business,3
441,bankruptcy sales,0.000376665382646,0.0007452681893482,0.0002788405108731,0.0006439275457523,0.0003479364095255,9.671365114627406e-05,0.0003122527268715,0.0007014120928943,0.0012032276717945,0.0004230474878568,0.0003616619505919,0.0019871636759489,0.0005353267188183,0.0001253790687769,4.925481334794313e-05,6.84821861796081e-05,0.0005843434482812,9.06921923160553e-05,0.0005003925180062,0.2660971283912658,0.2660971283912658,business,2
